Name,Genre
Crazy Chicken: Atlantis Quest,Platform
Shin Kamaitachi no Yoru: 11 Hitome no Suspect,Adventure
Counter Force,Shooter
Centipede: Infestation,Shooter
To Love-Ru Trouble Darkness: Battle Ecstasy,Action
Cabelas Trophy Bucks,Sports
The Lost Treasures of Alexandria,Puzzle
Yaiba: Ninja Gaiden Z,Action
Atelier Escha & Logy: Alchemists of the Dusk Sky,Role-Playing
Rock of the Dead,Shooter
Atelier Ayesha: The Alchemist of Dusk,Role-Playing
Romance of the Three Kingdoms 13,Action
Monster Jam: Maximum Destruction,Racing
Big Air Freestyle,Racing
Rimo-Cocoron,Action
The Berenstain Bears and the Spooky Old Tree,Platform
Pool Party,Sports
Toukiden Kiwami,Action
Mike Tyson Heavyweight Boxing,Sports
Company of Heroes,Strategy
Rapala Fishing Frenzy 2009,Sports
Hakuouki: Bakumatsu Musou Roku,Action
MX vs. ATV Supercross Encore,Sports
Hiiro no Kakera DS,Adventure
Jonah Lomu Rugby Challenge,Sports
Wonder World Amusement Park,Misc
Arcana Famiglia: La storia della Aracana Famiglia,Adventure
Mahjong 3D: Warriors of the Emperor,Misc
The Misadventures of Tron Bonne,Adventure
Silent Hunter: Wolves of the Pacific,Simulation
Wing Island,Simulation
Black Jack vs. Matsudajun,Misc
Clever Kids: Creepy Crawlies,Action
Brave Story: New Traveller (jp sales),Role-Playing
Wrath Unleashed,Strategy
Hitman (2016),Action
March of the Penguins,Adventure
Lips: Deutsche Partyknaller,Misc
Garou Densetsu 3: Road to the Final Victory,Fighting
Professor Heinz Wolffs Gravity,Puzzle
Bleach: Soul Carnival,Fighting
Boing! Docomodake DS,Puzzle
Double Dragon Advance,Action
Gummy Bears Mini Golf,Sports
Color Cross,Misc
Bubble Bobble Revolution,Puzzle
Sesame Street: Elmos A-to-Zoo Adventure,Misc
The Bible Game,Misc
Supreme Commander,Strategy
Inspector Gadget: Gadgets Crazy Maze,Puzzle
World Fantasista,Sports
Wolfenstein,Shooter
Yager,Shooter
River City Soccer Hooligans,Sports
Tabi no Yubisashi Kaiwachou DS: DS Series 1 Thai,Misc
Beastly Frantic Foto,Puzzle
Cocoto Kart Racer,Racing
Cesar Millans Dog Whisperer,Simulation
Futurama,Platform
Pool Hall Pro,Sports
Microsoft Train Simulator,Simulation
Guild Wars Trilogy,Role-Playing
Nazo Waku Yakata: Oto no Ma ni Ma ni,Misc
Choro Q 64 2: Hacha Mecha Grand Prix Race,Racing
Hakuouki SSL: Sweet School Life,Adventure
Activision Anthology,Misc
Wayne Gretzkys 3D Hockey 98,Sports
Pony Friends,Simulation
Mark McMorris Infinite Air,Sports
Trigger Man,Shooter
Assassins Creed: Altairs Chronicles,Platform
Kimi ni Todoke: Tsutaeru Kimochi,Adventure
Nora to Koku no Koubou: Kiri no Mori no Majo,Role-Playing
Bad Boys: Miami Takedown,Shooter
Short Track Racing: Trading Paint,Racing
Fantastic Four: Rise of the Silver Surfer,Action
Galaxy Racers,Racing
Game no Kanzume Vol 1,Misc
Rat Attack!,Puzzle
Black Mirror 2,Adventure
Blood Bowl,Sports
S\xc3\xa9bastien Loeb Rally Evo,Racing
Danny Phantom: Urban Jungle,Action
Summon Night Craft Sword Monogatari: Hajimari no Ishi,Role-Playing
Forza Motorsport 3: Ultimate Edition,Racing
Sotsugyou II: Neo Generation,Simulation
The King of Fighters 2002: Unlimited Match,Fighting
Ford Bold Moves Street Racing,Racing
Looney Tunes: Cartoon Conductor,Misc
Art of Fighting Anthology,Fighting
Lux-Pain,Adventure
The Tale of Despereaux,Platform
Rapala Trophies,Sports
Phoenix Wright: Revived Turnabout,Misc
Mana Khemia: Alchemists of Al-Revis (JP sales),Role-Playing
Enemy Front,Shooter
Active Life: Magical Carnival,Misc
National Geographic Panda (US sales),Simulation
Tomoyo After: Its a Wonderful Life CS Edition,Adventure
The Hustle: Detroit Streets,Sports
Virtua Fighter CG Portrait Series Vol.6: Lau Chan,Misc
Guilty Gear XX Accent Core,Fighting
Nihon Pro Mahjong Kishikai Kanshuu: Pro Ni Naru Mahjong DS,Misc
Saint Seiya: Soldiers Soul,Fighting
Mafia,Action
Life is Strange,Adventure
Cheer We Go!,Misc
Greys Anatomy: The Video Game,Adventure
Berserk and the Band of the Hawk,Action
Millipede / Super Breakout / Lunar Lander,Misc
Disney's Donald Duck: Goin Quackers,Platform
World Trigger: Borderless Mission,Action
Assault Rigs,Action
Song of the Deep,Action
Yes! PreCure 5,Action
Fantastic Four: Rise of the Silver Surfer,Action
Resident Evil 5 HD,Action
Operation Flashpoint: Elite,Shooter
Virtua Tennis 3,Sports
Candace Kanes Candy Factory,Action
Nandas Island,Puzzle
"Roswell Conspiracies: Aliens, Myths & Legends",Action
Tropico 3,Strategy
Sushi Go-Round,Simulation
Front Mission,Strategy
Jewel Master: Cradle Of Rome 2,Puzzle
World Championship Spelling,Misc
Call of Duty: Modern Warfare Trilogy,Shooter
Sekai no Gohan Shaberu! DS Oryouri Navi,Misc
Haikyu!! Cross Team Match!,Adventure
Boktai 2: Solar Boy Django,Role-Playing
Angelique Duet,Strategy
Nobunagas Ambition (3DS),Simulation
Shin Fortune Quest: Sokutaku no Kishi,Misc
Valentino Rossi: The Game,Racing
Crushed Baseball,Sports
Dark Arena,Shooter
Yowamushi Pedal,Action
Stranger of Sword City,Role-Playing
Family Fortunes,Misc
Heatseeker,Action
Pro Evolution Soccer 2016,Sports
TOCA Race Driver 2,Racing
Hyperdimension Neptunia mk2,Action
Doraemon: Shin Nobita no Nihon Tanjou,Misc
Shaun the Sheep,Adventure
My Body Coach,Sports
Puyo Puyo Tetris,Puzzle
I.Q. Remix+: Intelligent Qube,Puzzle
Growlanser,Role-Playing
Trollz: Hair Affair!,Misc
Daito Giken Koushiki Pachi-Slot Simulator: Shake II,Misc
Grand Slam,Misc
Chou Gekijoban Keroro Gunsou: Gekishin Dragon Warriors de Arimasu!,Action
The King of Fighters 2000,Fighting
The Dark Spire,Role-Playing
Atari Flashback Classics: Volume 2,Misc
Runaway: A Twist of Fate,Adventure
RollerCoaster Tycoon,Strategy
D.C.F.S.: Da Capo Four Seasons,Adventure
Nitroplus Blasterz: Heroines Infinite Duel,Fighting
Disney's Meet the Robinsons,Action
Hanayori Danshi: Koi Seyo Onago,Adventure
Minna ga Shuyaku no NHK Kouhaku Quiz Kassen,Misc
Disney Planes Fire & Rescue,Action
Sonic the Hedgehog 2 (8-bit),Platform
FlatOut 2,Racing
Gem Smashers,Platform
Rogue Trooper,Shooter
Backyard Baseball 09,Sports
Spy Fiction,Action
Super Battle For Money Sentouchuu: Kyuukyoku no Shinobu to Battle Player Choujou Kessen!,Action
Justice League: Chronicles,Platform
Atari Flashback Classics: Volume 1,Misc
Tom Clancys HAWX,Action
Doko Demo Issho: Lets Gakkou!,Misc
Conflict: Desert Storm II - Back to Bagdhad,Shooter
Honda ATV Fever,Racing
M&Ms Beach Party,Misc
Top Gun,Simulation
s-LOG Party\xe2\x99\xaa,Adventure
King Arthur,Action
Chicken Shoot,Action
Dai Senryaku VII: Modern Military Tactics,Strategy
White Album 2: Shiawase no Mukougawa,Adventure
Go Go Ackman 3,Platform
Avatar: The Game,Action
Monster Trux Arenas: Special Edition,Racing
Harvest Moon: Skytree Village,Simulation
Advance Guardian Heroes,Role-Playing
Castle of Shikigami III,Shooter
Smash Court Tennis 3,Sports
FIFA Street 2,Sports
Star X,Shooter
City Life: World Edition,Simulation
The King of Fighters Kyo,Fighting
Battle vs. Chess,Misc
Record of Agarest War: Marriage,Role-Playing
San-X Land: Theme Park de Asobou!,Action
Corpse Party: Book of Shadows,Adventure
Starry ? Sky: After Spring,Misc
428: Fuusa Sareta Shibuya de,Adventure
Tennis no Oji-Sama: DokiDoki Survival - Sanroku no Mystic,Adventure
Hyperdimension Neptunia Re;Birth 2,Action
Mechanic Escape,Platform
Naruto Shippuden: Dairansen! Kage Bunshin Emaki,Action
Wicked Monster Blast!,Shooter
WarTech: Senko no Ronde,Fighting
Twilight Syndrome: Kinjiratera Toshi Densetsu,Adventure
True Love Story 3,Simulation
Jerry Rice and Nitus Dog Football,Sports
The Smurfs,Action
IL-2 Sturmovik: 1946,Simulation
Little Battlers eXperience W,Role-Playing
Strike Force Bowling,Sports
Coraline,Action
Chessmaster,Misc
Blood Will Tell: Tezuka Osamus Dororo,Adventure
3DS Classic Collection,Misc
Praetorians,Strategy
Red Ninja: End of Honor,Action
The Wolf Among Us,Adventure
Kanuchi: Shiroki Tsubasa no Shou,Adventure
SX Superstar,Racing
Katekyoo Hitman Reborn! Battle Arena,Fighting
Saint Seiya: The Hades,Fighting
Naruto Shippuuden: Shinobi Retsuden III,Action
Saki Portable,Adventure
Outlaw Tennis,Sports
SPRay,Action
Doraemon: Shin Nobita no Daimakyou Peko to 5-nin no Tankenta,Action
Ore no Imouto ga Konna ni Kawaii Wake ga Nai Happy EnD,Simulation
Exist Archive: The Other Side of the Sky,Role-Playing
Nike+ Kinect Training,Sports
The History Channel: Great Battles - Medieval,Strategy
No Rules: Get Phat,Action
Battle Rage,Shooter
Attack of the Movies 3D,Shooter
Zombi Daisuki,Action
Igor: The Game,Adventure
SpongeBob: HeroPants,Platform
Loading Human,Adventure
Legend of Kay Anniversary,Action
Get Up and Dance,Misc
Sea Monsters: A Prehistoric Adventure,Adventure
"Negima!? Chou Mahora Taisen Kattoiin, Keiyaku Shikkou Dechai masuu",Adventure
Secret Files: Tunguska,Adventure
The Monkey King: The Legend Begins,Shooter
The Invincible Iron Man,Action
Casual Mania!,Puzzle
Dance Dance Revolution Disney Mix,Simulation
NASCAR 07,Racing
Maken Shao: Demon Sword,Action
Phantasy Star Online 2 Episode 4: Deluxe Package,Role-Playing
Scaler,Platform
Super Robot Taisen OG Infinite Battle,Fighting
Monster High: New Ghoul in School,Action
Lets Sing 2016,Action
Nobunagas Ambition: Sphere of Influence - Sengoku Risshiden,Misc
BeatMania IIDX 16: Empress + Premium Best,Simulation
Resident Evil 6,Shooter
Thrillville: Off the Rails,Strategy
FIFA Soccer 2003 (weekly jp sales),Sports
Emergency Room: Real Life Rescues,Simulation
High Heat Baseball 2002,Sports
Arcana Heart 3,Fighting
Puyo Pop Fever,Puzzle
Hana to Ikimo no Rittai Zukan,Misc
Bloody Roar Extreme,Fighting
The Voice,Action
Split/Second,Racing
Tennis Masters Series 2003,Sports
Amagami,Adventure
Dead Head Fred,Action
MLB SlugFest 20-04,Sports
Jissen Pachislot Hisshouhou! Hokuto no Ken DS,Misc
Pocket Pool,Action
Lise no Atelier: Ordre no Renkinjutsushi,Role-Playing
Myth Makers: Trixie in Toyland,Platform
Torino 2006,Sports
Amnesia,Adventure
Tabi no Yubisashi Kaiwachou DS: DS Series 5 Deutsch,Misc
Ride to Hell,Racing
Macross ? Scramble,Action
Need for Speed: ProStreet,Racing
Great Battle Full Blast,Action
Metal Slug 4 & 5,Shooter
NCIS,Adventure
Mark McMorris Infinite Air,Sports
Digimon Rumble Arena 2,Fighting
Doki Doki! PreCure Narikiri Life!,Action
Gravity Falls: Legend of the Gnome Gemulets,Action
Major League Baseball 2K12,Sports
Watashi no Relaxuma,Simulation
MeiQ no Chika Ni Shisu: A Maze to Eradicate Them All,Role-Playing
Rugby Challenge 3,Sports
Phantom Kingdom Portable,Role-Playing
My Hero Academia: Battle for All,Action
Pac-Man World Rally,Racing
Challenge Me: Maths Workout,Puzzle
Way of the Samurai 2 Portable,Action
Code Geass: Hangyaku no Lelouch R2 - Banjou no Geass Gekijou,Misc
Hellboy: The Science of Evil,Action
The Sims Deluxe,Simulation
Mortimer Beckett and the Secrets of Spooky Manor,Puzzle
Little Busters! Converted Edition,Adventure
Dolly Kanon Dokidoki Tokimeki Himitsu no Ongaku Katsudou Start Desu!!,Adventure
Unison: Rebels of Rhythm & Dance,Misc
Fashion Week Jr. Designer,Simulation
WTF: Work Time Fun,Puzzle
Tennis no Oji-Sama: DokiDoki Survival - Umibe no Secret,Sports
LEGO Indiana Jones: The Original Adventures,Action
Corpse Party: Blood Covered - Repeated Fear,Adventure
B.L.U.E.: Legend of Water,Adventure
Dark Half,Role-Playing
Horses 3D,Misc
Sengoku Basara: Sanada Yukimura-Den,Action
National Geographic Challenge!,Misc
The Sims 2: Pets,Simulation
Zoo Quest: Puzzle Fun!,Puzzle
Deadliest Warrior: Ancient Combat,Fighting
Riding Stables: The Whitakers present Milton and Friends,Sports
Hayate no Gotoku! Ojousama Produce Daisakusen Boku Iro ni Somare! Gakkou-Hen,Simulation
Shukufuku no Campanella Portable,Adventure
The Kore Gang,Platform
Atari Flashback Classics: Volume 2,Misc
Duke Nukem Trilogy: Critical Mass,Shooter
Resident Evil: Revelations,Action
Port Royale 2,Strategy
Worms: WMD,Action
Yourself Fitness,Sports
Chaos;Head - Love Chu*Chu!,Adventure
Company of Heroes: Tales of Valor,Strategy
Dungeon Raiders,Role-Playing
Prison Architect,Action
Star Trek: Shattered Universe,Simulation
12Riven: The Psi-Climinal of Integral,Adventure
Battle Spirits: Digital Starter,Role-Playing
Mighty No. 9,Platform
Farm Frenzy 3,Strategy
Guilty Gear XX Accent Core,Fighting
Devil May Cry 4,Action
Lionel Trains: On Track,Action
WarJetz,Shooter
Breeding Stud 2,Sports
Banushi Life Game: Winners Circle,Sports
Catwoman,Action
Gakuen Hetalia Portable,Adventure
Gray Matter,Adventure
Chibi Maruko-Chan DS: Maru-Chan no Machi,Puzzle
Capcom Fighting Evolution,Fighting
World Poker Tour,Misc
Barnyard,Action
Paws & Claws: Regal Resort,Simulation
Mazes of Fate DS,Role-Playing
Heroes of Might and Magic V,Strategy
Novastorm,Shooter
Shiren the Wanderer 4 - Gods Eye and the Demons Navel,Role-Playing
Test Drive: Ferrari Legends,Racing
PopCap Arcade Vol 1,Puzzle
Dead Ball Zone,Sports
NBA in the Zone 2000,Sports
Winning Post World 2010,Sports
NBA In The Zone 99,Sports
Metal Gear Solid: Digital Graphic Novel,Misc
Do-Konjou Shougakussei: Bon Bita - Hadaka no Choujou Ketsusen!! Bita vs. Dokuro Dei!,Action
Beyblade Burst,Role-Playing
Yuki Yuna is a Hero: Memory of the Forest,Action
World Series Baseball,Sports
Haunted Casino,Adventure
Atelier Firis: The Alchemist of the Mysterious Journey,Role-Playing
Ou to Maou to 7-nin no Himegimitachi: Shin Ousama Monogatari,Action
Aeon Flux,Action
Gormiti: The Lords of Nature!,Adventure
GRID,Racing
MLB 2K12 / NBA 2K12 Combo Pack,Sports
S.Y.K Renshouden Portable,Adventure
Chicken Blaster,Shooter
Metal Max Returns,Role-Playing
Shattered Union,Strategy
Arctic Tale,Adventure
Virtua Tennis 4,Sports
BlazBlue: Chrono Phantasma Extend,Action
Black & White,Strategy
Terraria,Action
Company of Heroes: Opposing Fronts,Strategy
Hanaoni: Yume no Tsudzuki,Action
Mat Hoffmans Pro BMX 2,Sports
Unchained Blades ,Role-Playing
Deadliest Warrior: Ancient Combat,Fighting
Aegis of Earth: Protonovus Assault,Action
Gal*Gun,Shooter
NHL Hitz Pro,Sports
Ookami Kakushi,Action
North American Hunting Extravaganza 2,Sports
PD Ultraman Battle Collection 64,Strategy
Deadly Arts,Fighting
Rally Challenge 2000,Racing
Zen-Nippon GT Senshuken,Racing
Looney Tunes Duck Dodgers Starring: Daffy Duck,Platform
Monaco Grand Prix,Racing
Worms Armageddon,Strategy
Superman: Countdown to Apokolips,Platform
Sengoku Musou 3 Z Special,Action
Kikou Heidan J-Phoenix 2,Action
Duke Nukem 3D: 20th Anniversary World Tour,Shooter
Dragons Lair 3D: Return to the Lair,Platform
Ben 10 Galactic Racing,Racing
Harukanaru Toki no Naka de 5,Role-Playing
Worms 4: Mayhem,Strategy
Rise of Nations,Strategy
Winning Post 7 2012,Sports
Men of War: Vietnam,Strategy
Point Blank 2,Shooter
Who Wants to Be a Millionaire: 3rd Edition,Misc
Saru! Get You! Pipo Saru Senki,Role-Playing
Imperial Glory,Strategy
J.League Pro Soccer Club o Tsukurou! 8 Euro Plus,Sports
Ape Escape,Platform
Prototype: Biohazard Bundle,Action
Imabikisou,Adventure
Hakuouki: Reimeiroku Portable,Adventure
Sega Ages 2500 Series Vol. 33: Fantasy Zone Complete Collection,Shooter
Antz Extreme Racing,Racing
Motto TOEIC Test DS Training,Misc
Atelier Iris 3: Grand Phantasm (JP Sales),Role-Playing
Super Robot Gakuen,Adventure
Tsurugi no Machi no Ihoujin: Kuro no Kyuuden,Role-Playing
Mike Tyson Boxing,Sports
Jojos Fashion Show: Design in a Dash!,Simulation
The Legend of Heroes: Trails in the Sky First Chapter,Role-Playing
System 3 presents Ferrari Challenge Trofeo Pirelli,Racing
Go Diego Go!: Safari Rescue,Action
Samurai Warriors 2: Empires,Action
Metal Slug XX,Shooter
Patrician IV,Strategy
Gakusen Toshi Asterisk Festa: Houka Kenran,Fighting
Clannad,Adventure
Platinum Sudoku,Puzzle
Fishermans Challenge,Sports
Katekyoo Hitman Reborn! Battle Arena 2 - Spirits Burst,Fighting
Ray Gigant,Role-Playing
Akko ni Omakase! Brain Shock,Misc
Mission: Impossible - Operation Surma,Platform
King of Fighters: Maximum Impact Regulation A,Fighting
Date A Live: Rine Utopia,Adventure
Durarara!! 3way Standoff: Alley,Adventure
Section 8,Shooter
Gummy Bears Mini Golf,Sports
Monster Band,Misc
The Da Vinci Code,Action
Famicom Mini: Clu Clu Land,Puzzle
Super Black Bass Fishing,Sports
Nobunagas Ambition II,Strategy
Hyperdimension Neptunia Victory II,Role-Playing
Sacred Blaze,Strategy
Painkiller: Hell & Damnation,Shooter
Rollin Rascals,Puzzle
Haneru no Tobira DS: Tanshuku Tetsudou no Yoru,Misc
Thoroughbred Breeder II Plus,Simulation
Pure Pinball,Misc
Hanaoni: Koisomeru Koku - Eikyuu no Shirushi,Adventure
Jewel Quest Mysteries 2: Trail of the Midnight Heart,Puzzle
Zac to Ombra: Maboroshi no Yuuenchi,Adventure
Shadow of the Colossus,Action
Phantom Breaker,Fighting
Daikaijuu Battle: Ultra Coliseum DX - Ultra Senshi Daishuuketsu,Fighting
The Treasures of Montezuma,Puzzle
Valhalla Knights 2: Battle Stance,Role-Playing
99 no Namida,Adventure
Ookami to Koushinryou: Boku to Horo no Ichinen,Adventure
Headhunter: Redemption,Action
Cyber Troopers Virtual-On Marz,Fighting
Clannad,Adventure
Stuntman,Racing
WSC Real 11: World Snooker Championship,Sports
The Chase: Felix Meets Felicity,Action
Time Travelers,Adventure
Grand Theft Auto: Vice City,Action
The Idolm@ster: Must Songs - Red Board / Blue Board,Misc
Luxor: Pharaohs Challenge,Puzzle
Syndicate Wars,Strategy
Empire Earth III,Strategy
Sonic PC Collection,Misc
The Sims 4: Spa Day,Simulation
DuckTales: Remastered,Action
Surfs Up,Sports
SWAT: Target Liberty,Shooter
Game of Thrones (Telltale),Adventure
Draglade (JP sales),Fighting
Free Running,Sports
Tiger Woods PGA Tour Golf,Sports
Hercs Adventures,Action
Twin Strike: Operation Thunder,Shooter
CSI: Fatal Conspiracy,Adventure
Resident Evil: Operation Raccoon City,Action
Bomberman: Act Zero,Puzzle
All Points Bulletin,Role-Playing
Hannspree Ten Kate Honda: SBK Superbike World Championship,Racing
Trine 2,Platform
Astro Boy: The Video Game,Action
Medabots 9: Metabee / Rokusho,Role-Playing
Worms: Ultimate Mayhem,Strategy
Dreamfall: The Longest Journey,Adventure
Tokimeki Mahjong Paradise: Koi no Tenpai Beat,Misc
Blue Roses: Yousei to Aoi Hitomi no Senshitachi,Adventure
Kidou Gekidan Haro Ichiza Gundam Mahjong DS: Oyaji nimo Agarareta koto nai noni!,Misc
Tokyo Xanadu eX+,Role-Playing
Zatch Bell! Mamodo Fury,Fighting
Just Sing! Vol. 2,Misc
JASF: Janes Advanced Strike Fighters,Simulation
PopStar Guitar,Misc
Doras Big Birthday Adventure,Misc
NHL Blades of Steel 2000,Sports
Outlaw Volleyball Remixed,Sports
Samurai Warriors: Sanada Maru,Action
The Adventures of Darwin,Strategy
Adventure Time: Explore the Dungeon Because I Dont Know!,Action
Langrisser: Re:Incarnation Tensei,Role-Playing
Don Bradman Cricket 14,Sports
Klonoa Heroes: Densetsu no Star Medal,Role-Playing
Pajama Sam: You are What You Eat From Your Head to Your Feet,Adventure
Brothers In Arms DS,Shooter
Superdimension Neptune vs Sega Hard Girls,Role-Playing
Warhammer: Dark Omen,Strategy
Denki Blocks!,Puzzle
Off-Road Drive,Racing
Mobile Suit Gundam: Mokuba no Kiseki,Action
A Ressha de Ikou DS,Simulation
Shin Hayarigami,Adventure
Harukanaru Toki no Naka de 4: Aizouban,Role-Playing
Ballistic,Puzzle
Colin McRae Rally 3,Racing
TMNT,Action
City Builder,Misc
Sega Rally 2006,Racing
Gundam Battle Online,Action
LEGO Jurassic World,Action
NatGeo Challenge! Wild Life,Misc
Shonen Jumps One Piece: Grand Adventure,Fighting
Holly Hobbie & Friends,Misc
Dead or Alive Xtreme 3: Venus,Sports
Gitaroo Man Lives!,Misc
Stolen,Action
Glacier2,Racing
Stoked: Big Air Edition,Sports
Heathcliff! Frantic Foto,Misc
Memories Off 6: T-Wave,Adventure
Ar Nosurge: Ode to an Unborn Star,Role-Playing
Famicom Remix Best Choice,Action
Pro Race Driver,Racing
Ide Yosuke no Mahjong Kazoku,Misc
The Movies,Simulation
Jig-A-Pix: Pets,Puzzle
R-Type Command (correct US sales),Strategy
Quiz Mobile Gundam: Toi Senshi DX,Puzzle
E.T. The Extra-Terrestrial: Interplanetary Mission,Platform
Train Simulator 2016,Simulation
Story Hour: Fairy Tales,Adventure
Countdown Vampires,Adventure
Dynasty Warriors Vol. 2 (JP sales),Action
Crypt Killer,Shooter
Supreme Commander: Forged Alliance,Strategy
Tokumei Sentai Go-Busters,Action
Dramatic Soccer Game: Nippon Daihyou Senshu Ninarou!,Sports
Meteos: Disney Magic,Puzzle
FIFA World Cup Germany 2006,Sports
Warriors Orochi 3,Action
POed,Shooter
Battle Hunter,Strategy
Game of Thrones (Telltale),Adventure
